STAT_VAR,STAT_PRES,SEX,AGE,CCYY,H,OBS_VALUE,SD_VALUE
POP,Prop_1dp_%_n,M,40-44,2008,2,3.9,
POP,Prop_1dp_%_n,M,40-44,2009,1,3.8,
POP,Prop_1dp_%_n,M,40-44,2009,2,3.6,
POP,Prop_1dp_%_n,M,40-44,2010,1,3.6,
POP,Prop_1dp_%_n,M,40-44,2010,2,3.5,
POP,Prop_1dp_%_n,M,40-44,2011,1,3.4,
POP,Prop_1dp_%_n,M,40-44,2011,2,3.4,
POP,Prop_1dp_%_n,M,40-44,2012,1,3.4,
POP,Prop_1dp_%_n,M,40-44,2012,2,3.4,
POP,Prop_1dp_%_n,M,40-44,2013,1,3.3,
POP,Prop_1dp_%_n,M,40-44,2013,2,3.3,
POP,Prop_1dp_%_n,M,40-44,2014,1,3.3,
POP,Prop_1dp_%_n,M,40-44,2014,2,3.3,
POP,Prop_1dp_%_n,M,40-44,2015,1,3.3,
POP,Prop_1dp_%_n,M,40-44,2015,2,3.2,
POP,Prop_1dp_%_n,M,40-44,2016,1,3.2,
POP,Prop_1dp_%_n,M,40-44,2016,2,3.2,
POP,Prop_1dp_%_n,M,40-44,2017,1,3.2,
POP,Prop_1dp_%_n,M,40-44,2017,2,3.1,
POP,Prop_1dp_%_n,M,40-44,2018,1,3.1,
POP,Prop_1dp_%_n,M,40-44,2018,2,3.1,
POP,Prop_1dp_%_n,M,40-44,2019,1,3.1,
POP,Prop_1dp_%_n,M,40-44,2019,2,3.1,
POP,Prop_1dp_%_n,M,40-44,2020,1,3.1,
POP,Prop_1dp_%_n,M,40-44,2020,2,3.2,
POP,Prop_1dp_%_n,M,40-44,2021,1,3.2,
POP,Prop_1dp_%_n,M,40-44,2021,2,3.2,
POP,Prop_1dp_%_n,M,40-44,2022,1,3.2,
POP,Prop_1dp_%_n,M,40-44,2022,2,3.2,
POP,Prop_1dp_%_n,M,40-44,2023,1,3.2,
POP,Prop_1dp_%_n,M,40-44,2023,2,3.2,
POP,Prop_1dp_%_n,M,40-44,2024,1,3.2,102
POP,Raw_K_1dp_per_n,M,45-49,1961,1,85.1,
POP,Raw_K_1dp_per_n,M,45-49,1962,1,79.2,
POP,Raw_K_1dp_per_n,M,45-49,1963,1,93.2,
POP,Raw_K_1dp_per_n,M,45-49,1964,1,96.5,
POP,Raw_K_1dp_per_n,M,45-49,1965,1,100.6,
POP,Raw_K_1dp_per_n,M,45-49,1966,1,101.2,
POP,Raw_K_1dp_per_n,M,45-49,1967,1,105.4,
POP,Raw_K_1dp_per_n,M,45-49,1968,1,108.3,
POP,Raw_K_1dp_per_n,M,45-49,1969,1,109.6,
POP,Raw_K_1dp_per_n,M,45-49,1970,1,113.1,
POP,Raw_K_1dp_per_n,M,45-49,1971,1,116.2,
POP,Raw_K_1dp_per_n,M,45-49,1972,1,119.8,
POP,Raw_K_1dp_per_n,M,45-49,1973,1,124.9,
POP,Raw_K_1dp_per_n,M,45-49,1974,1,129.4,
POP,Raw_K_1dp_per_n,M,45-49,1975,1,132.2,
POP,Raw_K_1dp_per_n,M,45-49,1976,1,134.0,
POP,Raw_K_1dp_per_n,M,45-49,1977,1,134.7,
POP,Raw_K_1dp_per_n,M,45-49,1978,1,136.3,
POP,Raw_K_1dp_per_n,M,45-49,1979,1,143.2,
POP,Raw_K_1dp_per_n,M,45-49,1980,1,145.3,
POP,Raw_K_1dp_per_n,M,45-49,1981,1,147.1,
POP,Raw_K_1dp_per_n,M,45-49,1982,1,148.5,
POP,Raw_K_1dp_per_n,M,45-49,1983,1,149.3,
POP,Raw_K_1dp_per_n,M,45-49,1984,1,147.6,
POP,Raw_K_1dp_per_n,M,45-49,1985,1,145.4,
POP,Raw_K_1dp_per_n,M,45-49,1986,1,141.3,
POP,Raw_K_1dp_per_n,M,45-49,1987,1,137.5,
POP,Raw_K_1dp_per_n,M,45-49,1988,1,134.1,
POP,Raw_K_1dp_per_n,M,45-49,1989,1,131.9,
POP,Raw_K_1dp_per_n,M,45-49,1990,1,132.6,
POP,Raw_K_1dp_per_n,M,45-49,1991,1,140.7,
POP,Raw_K_1dp_per_n,M,45-49,1992,1,153.6,
POP,Raw_K_1dp_per_n,M,45-49,1993,1,172.7,
POP,Raw_K_1dp_per_n,M,45-49,1994,1,193.8,
POP,Raw_K_1dp_per_n,M,45-49,1995,1,212.5,
POP,Raw_K_1dp_per_n,M,45-49,1996,1,236.0,
POP,Raw_K_1dp_per_n,M,45-49,1996,2,240.4,
POP,Raw_K_1dp_per_n,M,45-49,1997,1,243.9,
POP,Raw_K_1dp_per_n,M,45-49,1997,2,248.0,
POP,Raw_K_1dp_per_n,M,45-49,1998,1,249.9,
POP,Raw_K_1dp_per_n,M,45-49,1998,2,252.7,
POP,Raw_K_1dp_per_n,M,45-49,1999,1,256.0,
POP,Raw_K_1dp_per_n,M,45-49,1999,2,257.6,
POP,Raw_K_1dp_per_n,M,45-49,2000,1,260.7,
POP,Raw_K_1dp_per_n,M,45-49,2000,2,264.4,
POP,Raw_K_1dp_per_n,M,45-49,2001,1,270.5,
POP,Raw_K_1dp_per_n,M,45-49,2001,2,278.1,
POP,Raw_K_1dp_per_n,M,45-49,2002,1,283.6,
POP,Raw_K_1dp_per_n,M,45-49,2002,2,289.9,
POP,Raw_K_1dp_per_n,M,45-49,2003,1,297.4,
POP,Raw_K_1dp_per_n,M,45-49,2003,2,305.1,
POP,Raw_K_1dp_per_n,M,45-49,2004,1,309.4,
POP,Raw_K_1dp_per_n,M,45-49,2004,2,314.3,
POP,Raw_K_1dp_per_n,M,45-49,2005,1,319.5,
POP,Raw_K_1dp_per_n,M,45-49,2005,2,324.3,
POP,Raw_K_1dp_per_n,M,45-49,2006,1,323.7,
POP,Raw_K_1dp_per_n,M,45-49,2006,2,320.7,
POP,Raw_K_1dp_per_n,M,45-49,2007,1,320.1,
POP,Raw_K_1dp_per_n,M,45-49,2007,2,320.5,
POP,Raw_K_1dp_per_n,M,45-49,2008,1,320.1,
POP,Raw_K_1dp_per_n,M,45-49,2008,2,317.1,
POP,Raw_K_1dp_per_n,M,45-49,2009,1,315.9,
POP,Raw_K_1dp_per_n,M,45-49,2009,2,313.3,
POP,Raw_K_1dp_per_n,M,45-49,2010,1,307.7,
POP,Raw_K_1dp_per_n,M,45-49,2010,2,299.4,
POP,Raw_K_1dp_per_n,M,45-49,2011,1,295.3,
POP,Raw_K_1dp_per_n,M,45-49,2011,2,291.3,
POP,Raw_K_1dp_per_n,M,45-49,2012,1,286.1,
POP,Raw_K_1dp_per_n,M,45-49,2012,2,278.5,
POP,Raw_K_1dp_per_n,M,45-49,2013,1,270.8,
POP,Raw_K_1dp_per_n,M,45-49,2013,2,264.5,
POP,Raw_K_1dp_per_n,M,45-49,2014,1,258.0,
POP,Raw_K_1dp_per_n,M,45-49,2014,2,250.5,
POP,Raw_K_1dp_per_n,M,45-49,2015,1,246.1,
POP,Raw_K_1dp_per_n,M,45-49,2015,2,243.1,
POP,Raw_K_1dp_per_n,M,45-49,2016,1,240.2,
POP,Raw_K_1dp_per_n,M,45-49,2016,2,240.5,
POP,Raw_K_1dp_per_n,M,45-49,2017,1,241.1,
POP,Raw_K_1dp_per_n,M,45-49,2017,2,242.2,
POP,Raw_K_1dp_per_n,M,45-49,2018,1,243.1,
POP,Raw_K_1dp_per_n,M,45-49,2018,2,244.1,
POP,Raw_K_1dp_per_n,M,45-49,2019,1,246.1,
POP,Raw_K_1dp_per_n,M,45-49,2019,2,247.5,
POP,Raw_K_1dp_per_n,M,45-49,2020,1,246.0,
POP,Raw_K_1dp_per_n,M,45-49,2020,2,242.1,
POP,Raw_K_1dp_per_n,M,45-49,2021,1,242.2,
POP,Raw_K_1dp_per_n,M,45-49,2021,2,238.7,
POP,Raw_K_1dp_per_n,M,45-49,2022,1,234.8,
POP,Raw_K_1dp_per_n,M,45-49,2022,2,234.9,
POP,Raw_K_1dp_per_n,M,45-49,2023,1,234.4,
POP,Raw_K_1dp_per_n,M,45-49,2023,2,231.6,
POP,Raw_K_1dp_per_n,M,45-49,2024,1,231.8,102
POP,Prop_1dp_%_n,M,45-49,1961,1,2.7,
POP,Prop_1dp_%_n,M,45-49,1962,1,2.4,
POP,Prop_1dp_%_n,M,45-49,1963,1,2.7,
POP,Prop_1dp_%_n,M,45-49,1964,1,2.8,
POP,Prop_1dp_%_n,M,45-49,1965,1,2.8,
POP,Prop_1dp_%_n,M,45-49,1966,1,2.8,
POP,Prop_1dp_%_n,M,45-49,1967,1,2.8,
POP,Prop_1dp_%_n,M,45-49,1968,1,2.8,
POP,Prop_1dp_%_n,M,45-49,1969,1,2.8,
POP,Prop_1dp_%_n,M,45-49,1970,1,2.9,
POP,Prop_1dp_%_n,M,45-49,1971,1,2.9,
POP,Prop_1dp_%_n,M,45-49,1972,1,2.9,
POP,Prop_1dp_%_n,M,45-49,1973,1,2.9,
POP,Prop_1dp_%_n,M,45-49,1974,1,3.0,
POP,Prop_1dp_%_n,M,45-49,1975,1,3.0,
POP,Prop_1dp_%_n,M,45-49,1976,1,3.0,
POP,Prop_1dp_%_n,M,45-49,1977,1,2.9,
POP,Prop_1dp_%_n,M,45-49,1978,1,2.9,
POP,Prop_1dp_%_n,M,45-49,1979,1,2.9,
POP,Prop_1dp_%_n,M,45-49,1980,1,2.9,
POP,Prop_1dp_%_n,M,45-49,1981,1,2.8,
POP,Prop_1dp_%_n,M,45-49,1982,1,2.8,
POP,Prop_1dp_%_n,M,45-49,1983,1,2.8,
POP,Prop_1dp_%_n,M,45-49,1984,1,2.7,
POP,Prop_1dp_%_n,M,45-49,1985,1,2.7,
POP,Prop_1dp_%_n,M,45-49,1986,1,2.6,
POP,Prop_1dp_%_n,M,45-49,1987,1,2.5,
POP,Prop_1dp_%_n,M,45-49,1988,1,2.4,
POP,Prop_1dp_%_n,M,45-49,1989,1,2.3,
POP,Prop_1dp_%_n,M,45-49,1990,1,2.3,
POP,Prop_1dp_%_n,M,45-49,1991,1,2.4,
POP,Prop_1dp_%_n,M,45-49,1992,1,2.6,
POP,Prop_1dp_%_n,M,45-49,1993,1,2.9,
POP,Prop_1dp_%_n,M,45-49,1994,1,3.2,
POP,Prop_1dp_%_n,M,45-49,1995,1,3.5,
POP,Prop_1dp_%_n,M,45-49,1996,1,3.7,
POP,Prop_1dp_%_n,M,45-49,1996,2,3.7,
POP,Prop_1dp_%_n,M,45-49,1997,1,3.8,
POP,Prop_1dp_%_n,M,45-49,1997,2,3.8,
POP,Prop_1dp_%_n,M,45-49,1998,1,3.8,
POP,Prop_1dp_%_n,M,45-49,1998,2,3.8,
POP,Prop_1dp_%_n,M,45-49,1999,1,3.9,
POP,Prop_1dp_%_n,M,45-49,1999,2,3.9,
POP,Prop_1dp_%_n,M,45-49,2000,1,3.9,
POP,Prop_1dp_%_n,M,45-49,2000,2,3.9,
POP,Prop_1dp_%_n,M,45-49,2001,1,4.0,
POP,Prop_1dp_%_n,M,45-49,2001,2,4.1,
POP,Prop_1dp_%_n,M,45-49,2002,1,4.2,
POP,Prop_1dp_%_n,M,45-49,2002,2,4.3,
POP,Prop_1dp_%_n,M,45-49,2003,1,4.4,
POP,Prop_1dp_%_n,M,45-49,2003,2,4.5,
POP,Prop_1dp_%_n,M,45-49,2004,1,4.6,
POP,Prop_1dp_%_n,M,45-49,2004,2,4.6,
POP,Prop_1dp_%_n,M,45-49,2005,1,4.7,
POP,Prop_1dp_%_n,M,45-49,2005,2,4.7,
POP,Prop_1dp_%_n,M,45-49,2006,1,4.7,
POP,Prop_1dp_%_n,M,45-49,2006,2,4.6,
POP,Prop_1dp_%_n,M,45-49,2007,1,4.6,
POP,Prop_1dp_%_n,M,45-49,2007,2,4.6,
POP,Prop_1dp_%_n,M,45-49,2008,1,4.6,
POP,Prop_1dp_%_n,M,45-49,2008,2,4.6,
POP,Prop_1dp_%_n,M,45-49,2009,1,4.5,
POP,Prop_1dp_%_n,M,45-49,2009,2,4.5,
POP,Prop_1dp_%_n,M,45-49,2010,1,4.4,
POP,Prop_1dp_%_n,M,45-49,2010,2,4.2,
POP,Prop_1dp_%_n,M,45-49,2011,1,4.2,
POP,Prop_1dp_%_n,M,45-49,2011,2,4.1,
POP,Prop_1dp_%_n,M,45-49,2012,1,4.0,
POP,Prop_1dp_%_n,M,45-49,2012,2,3.9,
POP,Prop_1dp_%_n,M,45-49,2013,1,3.8,
POP,Prop_1dp_%_n,M,45-49,2013,2,3.7,
POP,Prop_1dp_%_n,M,45-49,2014,1,3.6,
POP,Prop_1dp_%_n,M,45-49,2014,2,3.5,
POP,Prop_1dp_%_n,M,45-49,2015,1,3.4,
POP,Prop_1dp_%_n,M,45-49,2015,2,3.3,
POP,Prop_1dp_%_n,M,45-49,2016,1,3.3,
POP,Prop_1dp_%_n,M,45-49,2016,2,3.3,
POP,Prop_1dp_%_n,M,45-49,2017,1,3.3,
POP,Prop_1dp_%_n,M,45-49,2017,2,3.3,
POP,Prop_1dp_%_n,M,45-49,2018,1,3.3,
POP,Prop_1dp_%_n,M,45-49,2018,2,3.3,
POP,Prop_1dp_%_n,M,45-49,2019,1,3.3,
POP,Prop_1dp_%_n,M,45-49,2019,2,3.3,
POP,Prop_1dp_%_n,M,45-49,2020,1,3.3,
POP,Prop_1dp_%_n,M,45-49,2020,2,3.3,
POP,Prop_1dp_%_n,M,45-49,2021,1,3.3,
POP,Prop_1dp_%_n,M,45-49,2021,2,3.2,
POP,Prop_1dp_%_n,M,45-49,2022,1,3.2,
POP,Prop_1dp_%_n,M,45-49,2022,2,3.1,
POP,Prop_1dp_%_n,M,45-49,2023,1,3.1,
POP,Prop_1dp_%_n,M,45-49,2023,2,3.1,
POP,Prop_1dp_%_n,M,45-49,2024,1,3.1,102
POP,Raw_K_1dp_per_n,M,50-54,1961,1,64.6,
POP,Raw_K_1dp_per_n,M,50-54,1962,1,69.4,
POP,Raw_K_1dp_per_n,M,50-54,1963,1,73.1,
POP,Raw_K_1dp_per_n,M,50-54,1964,1,75.6,
POP,Raw_K_1dp_per_n,M,50-54,1965,1,78.5,
POP,Raw_K_1dp_per_n,M,50-54,1966,1,79.2,
POP,Raw_K_1dp_per_n,M,50-54,1967,1,83.5,
POP,Raw_K_1dp_per_n,M,50-54,1968,1,87.7,
POP,Raw_K_1dp_per_n,M,50-54,1969,1,91.4,
POP,Raw_K_1dp_per_n,M,50-54,1970,1,96.8,
POP,Raw_K_1dp_per_n,M,50-54,1971,1,101.3,
POP,Raw_K_1dp_per_n,M,50-54,1972,1,104.4,
POP,Raw_K_1dp_per_n,M,50-54,1973,1,107.9,
POP,Raw_K_1dp_per_n,M,50-54,1974,1,112.1,
POP,Raw_K_1dp_per_n,M,50-54,1975,1,116.4,
POP,Raw_K_1dp_per_n,M,50-54,1976,1,119.7,
POP,Raw_K_1dp_per_n,M,50-54,1977,1,122.0,
POP,Raw_K_1dp_per_n,M,50-54,1978,1,124.4,
POP,Raw_K_1dp_per_n,M,50-54,1979,1,131.2,
POP,Raw_K_1dp_per_n,M,50-54,1980,1,137.2,
POP,Raw_K_1dp_per_n,M,50-54,1981,1,141.3,
POP,Raw_K_1dp_per_n,M,50-54,1982,1,142.6,
POP,Raw_K_1dp_per_n,M,50-54,1983,1,144.2,
POP,Raw_K_1dp_per_n,M,50-54,1984,1,145.2,
POP,Raw_K_1dp_per_n,M,50-54,1985,1,146.6,
POP,Raw_K_1dp_per_n,M,50-54,1986,1,147.6,
POP,Raw_K_1dp_per_n,M,50-54,1987,1,147.2,
POP,Raw_K_1dp_per_n,M,50-54,1988,1,146.3,
POP,Raw_K_1dp_per_n,M,50-54,1989,1,144.3,
POP,Raw_K_1dp_per_n,M,50-54,1990,1,141.5,
POP,Raw_K_1dp_per_n,M,50-54,1991,1,140.2,
POP,Raw_K_1dp_per_n,M,50-54,1992,1,135.4,
POP,Raw_K_1dp_per_n,M,50-54,1993,1,132.2,
POP,Raw_K_1dp_per_n,M,50-54,1994,1,131.0,
POP,Raw_K_1dp_per_n,M,50-54,1995,1,133.3,
POP,Raw_K_1dp_per_n,M,50-54,1996,1,144.6,
POP,Raw_K_1dp_per_n,M,50-54,1996,2,151.7,
POP,Raw_K_1dp_per_n,M,50-54,1997,1,158.7,
POP,Raw_K_1dp_per_n,M,50-54,1997,2,167.7,
POP,Raw_K_1dp_per_n,M,50-54,1998,1,174.7,
POP,Raw_K_1dp_per_n,M,50-54,1998,2,182.5,
POP,Raw_K_1dp_per_n,M,50-54,1999,1,188.2,
POP,Raw_K_1dp_per_n,M,50-54,1999,2,199.9,
POP,Raw_K_1dp_per_n,M,50-54,2000,1,210.4,
POP,Raw_K_1dp_per_n,M,50-54,2000,2,220.2,
POP,Raw_K_1dp_per_n,M,50-54,2001,1,226.7,
POP,Raw_K_1dp_per_n,M,50-54,2001,2,230.8,
POP,Raw_K_1dp_per_n,M,50-54,2002,1,233.9,
POP,Raw_K_1dp_per_n,M,50-54,2002,2,237.5,
POP,Raw_K_1dp_per_n,M,50-54,2003,1,239.1,
POP,Raw_K_1dp_per_n,M,50-54,2003,2,242.8,
POP,Raw_K_1dp_per_n,M,50-54,2004,1,246.0,
POP,Raw_K_1dp_per_n,M,50-54,2004,2,249.7,
POP,Raw_K_1dp_per_n,M,50-54,2005,1,253.9,
POP,Raw_K_1dp_per_n,M,50-54,2005,2,258.1,
POP,Raw_K_1dp_per_n,M,50-54,2006,1,264.0,
POP,Raw_K_1dp_per_n,M,50-54,2006,2,271.4,
POP,Raw_K_1dp_per_n,M,50-54,2007,1,276.4,
POP,Raw_K_1dp_per_n,M,50-54,2007,2,282.4,
POP,Raw_K_1dp_per_n,M,50-54,2008,1,289.6,
POP,Raw_K_1dp_per_n,M,50-54,2008,2,296.6,
POP,Raw_K_1dp_per_n,M,50-54,2009,1,299.3,
POP,Raw_K_1dp_per_n,M,50-54,2009,2,302.7,
POP,Raw_K_1dp_per_n,M,50-54,2010,1,307.7,
POP,Raw_K_1dp_per_n,M,50-54,2010,2,312.6,
POP,Raw_K_1dp_per_n,M,50-54,2011,1,312.8,
POP,Raw_K_1dp_per_n,M,50-54,2011,2,310.9,
POP,Raw_K_1dp_per_n,M,50-54,2012,1,311.8,
POP,Raw_K_1dp_per_n,M,50-54,2012,2,313.3,
POP,Raw_K_1dp_per_n,M,50-54,2013,1,313.8,
POP,Raw_K_1dp_per_n,M,50-54,2013,2,311.2,
POP,Raw_K_1dp_per_n,M,50-54,2014,1,310.6,
POP,Raw_K_1dp_per_n,M,50-54,2014,2,308.4,
POP,Raw_K_1dp_per_n,M,50-54,2015,1,303.8,
POP,Raw_K_1dp_per_n,M,50-54,2015,2,296.0,
POP,Raw_K_1dp_per_n,M,50-54,2016,1,292.9,
POP,Raw_K_1dp_per_n,M,50-54,2016,2,287.8,
POP,Raw_K_1dp_per_n,M,50-54,2017,1,280.9,
POP,Raw_K_1dp_per_n,M,50-54,2017,2,273.0,
POP,Raw_K_1dp_per_n,M,50-54,2018,1,266.9,
POP,Raw_K_1dp_per_n,M,50-54,2018,2,262.8,
POP,Raw_K_1dp_per_n,M,50-54,2019,1,258.1,
POP,Raw_K_1dp_per_n,M,50-54,2019,2,251.5,
POP,Raw_K_1dp_per_n,M,50-54,2020,1,248.8,
POP,Raw_K_1dp_per_n,M,50-54,2020,2,246.0,
POP,Raw_K_1dp_per_n,M,50-54,2021,1,245.0,
POP,Raw_K_1dp_per_n,M,50-54,2021,2,243.4,
POP,Raw_K_1dp_per_n,M,50-54,2022,1,243.7,
POP,Raw_K_1dp_per_n,M,50-54,2022,2,246.9,
POP,Raw_K_1dp_per_n,M,50-54,2023,1,246.4,
POP,Raw_K_1dp_per_n,M,50-54,2023,2,245.4,
POP,Raw_K_1dp_per_n,M,50-54,2024,1,247.2,102
POP,Prop_1dp_%_n,M,50-54,1961,1,2.0,
POP,Prop_1dp_%_n,M,50-54,1962,1,2.1,
POP,Prop_1dp_%_n,M,50-54,1963,1,2.1,
POP,Prop_1dp_%_n,M,50-54,1964,1,2.2,
POP,Prop_1dp_%_n,M,50-54,1965,1,2.2,
POP,Prop_1dp_%_n,M,50-54,1966,1,2.2,
POP,Prop_1dp_%_n,M,50-54,1967,1,2.2,
POP,Prop_1dp_%_n,M,50-54,1968,1,2.3,
POP,Prop_1dp_%_n,M,50-54,1969,1,2.4,
POP,Prop_1dp_%_n,M,50-54,1970,1,2.4,
POP,Prop_1dp_%_n,M,50-54,1971,1,2.5,
POP,Prop_1dp_%_n,M,50-54,1972,1,2.5,
POP,Prop_1dp_%_n,M,50-54,1973,1,2.5,
POP,Prop_1dp_%_n,M,50-54,1974,1,2.6,
POP,Prop_1dp_%_n,M,50-54,1975,1,2.6,
POP,Prop_1dp_%_n,M,50-54,1976,1,2.6,
POP,Prop_1dp_%_n,M,50-54,1977,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1978,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1979,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1980,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1981,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1982,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1983,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1984,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1985,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1986,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1987,1,2.6,
POP,Prop_1dp_%_n,M,50-54,1988,1,2.6,
POP,Prop_1dp_%_n,M,50-54,1989,1,2.5,
POP,Prop_1dp_%_n,M,50-54,1990,1,2.5,
POP,Prop_1dp_%_n,M,50-54,1991,1,2.4,
POP,Prop_1dp_%_n,M,50-54,1992,1,2.3,
POP,Prop_1dp_%_n,M,50-54,1993,1,2.2,
POP,Prop_1dp_%_n,M,50-54,1994,1,2.2,
POP,Prop_1dp_%_n,M,50-54,1995,1,2.2,
POP,Prop_1dp_%_n,M,50-54,1996,1,2.2,
POP,Prop_1dp_%_n,M,50-54,1996,2,2.3,
POP,Prop_1dp_%_n,M,50-54,1997,1,2.4,
POP,Prop_1dp_%_n,M,50-54,1997,2,2.6,
POP,Prop_1dp_%_n,M,50-54,1998,1,2.7,
POP,Prop_1dp_%_n,M,50-54,1998,2,2.8,
POP,Prop_1dp_%_n,M,50-54,1999,1,2.8,
POP,Prop_1dp_%_n,M,50-54,1999,2,3.0,
POP,Prop_1dp_%_n,M,50-54,2000,1,3.2,
POP,Prop_1dp_%_n,M,50-54,2000,2,3.3,
POP,Prop_1dp_%_n,M,50-54,2001,1,3.4,
POP,Prop_1dp_%_n,M,50-54,2001,2,3.4,
POP,Prop_1dp_%_n,M,50-54,2002,1,3.5,
POP,Prop_1dp_%_n,M,50-54,2002,2,3.5,
POP,Prop_1dp_%_n,M,50-54,2003,1,3.6,
POP,Prop_1dp_%_n,M,50-54,2003,2,3.6,
POP,Prop_1dp_%_n,M,50-54,2004,1,3.6,
POP,Prop_1dp_%_n,M,50-54,2004,2,3.7,
POP,Prop_1dp_%_n,M,50-54,2005,1,3.7,
POP,Prop_1dp_%_n,M,50-54,2005,2,3.8,
POP,Prop_1dp_%_n,M,50-54,2006,1,3.9,
POP,Prop_1dp_%_n,M,50-54,2006,2,3.9,
POP,Prop_1dp_%_n,M,50-54,2007,1,4.0,
POP,Prop_1dp_%_n,M,50-54,2007,2,4.1,
POP,Prop_1dp_%_n,M,50-54,2008,1,4.2,
POP,Prop_1dp_%_n,M,50-54,2008,2,4.3,
POP,Prop_1dp_%_n,M,50-54,2009,1,4.3,
POP,Prop_1dp_%_n,M,50-54,2009,2,4.3,
POP,Prop_1dp_%_n,M,50-54,2010,1,4.4,
POP,Prop_1dp_%_n,M,50-54,2010,2,4.4,
POP,Prop_1dp_%_n,M,50-54,2011,1,4.4,
POP,Prop_1dp_%_n,M,50-54,2011,2,4.4,
POP,Prop_1dp_%_n,M,50-54,2012,1,4.4,
POP,Prop_1dp_%_n,M,50-54,2012,2,4.4,
POP,Prop_1dp_%_n,M,50-54,2013,1,4.4,
POP,Prop_1dp_%_n,M,50-54,2013,2,4.3,
POP,Prop_1dp_%_n,M,50-54,2014,1,4.3,
POP,Prop_1dp_%_n,M,50-54,2014,2,4.3,
POP,Prop_1dp_%_n,M,50-54,2015,1,4.2,
POP,Prop_1dp_%_n,M,50-54,2015,2,4.1,
POP,Prop_1dp_%_n,M,50-54,2016,1,4.0,
POP,Prop_1dp_%_n,M,50-54,2016,2,3.9,
POP,Prop_1dp_%_n,M,50-54,2017,1,3.8,
POP,Prop_1dp_%_n,M,50-54,2017,2,3.7,
POP,Prop_1dp_%_n,M,50-54,2018,1,3.6,
POP,Prop_1dp_%_n,M,50-54,2018,2,3.5,
POP,Prop_1dp_%_n,M,50-54,2019,1,3.4,
POP,Prop_1dp_%_n,M,50-54,2019,2,3.3,
POP,Prop_1dp_%_n,M,50-54,2020,1,3.3,
POP,Prop_1dp_%_n,M,50-54,2020,2,3.3,
POP,Prop_1dp_%_n,M,50-54,2021,1,3.3,
POP,Prop_1dp_%_n,M,50-54,2021,2,3.3,
POP,Prop_1dp_%_n,M,50-54,2022,1,3.3,
POP,Prop_1dp_%_n,M,50-54,2022,2,3.3,
POP,Prop_1dp_%_n,M,50-54,2023,1,3.3,
POP,Prop_1dp_%_n,M,50-54,2023,2,3.3,
POP,Prop_1dp_%_n,M,50-54,2024,1,3.3,102
POP,Raw_K_1dp_per_n,M,55-59,1961,1,38.0,
POP,Raw_K_1dp_per_n,M,55-59,1962,1,41.5,
POP,Raw_K_1dp_per_n,M,55-59,1963,1,45.6,
POP,Raw_K_1dp_per_n,M,55-59,1964,1,50.1,
POP,Raw_K_1dp_per_n,M,55-59,1965,1,55.4,
POP,Raw_K_1dp_per_n,M,55-59,1966,1,58.9,
POP,Raw_K_1dp_per_n,M,55-59,1967,1,63.5,
POP,Raw_K_1dp_per_n,M,55-59,1968,1,67.1,
POP,Raw_K_1dp_per_n,M,55-59,1969,1,69.8,
POP,Raw_K_1dp_per_n,M,55-59,1970,1,73.3,
POP,Raw_K_1dp_per_n,M,55-59,1971,1,76.7,
POP,Raw_K_1dp_per_n,M,55-59,1972,1,80.9,
POP,Raw_K_1dp_per_n,M,55-59,1973,1,85.7,
POP,Raw_K_1dp_per_n,M,55-59,1974,1,89.9,
POP,Raw_K_1dp_per_n,M,55-59,1975,1,92.9,
POP,Raw_K_1dp_per_n,M,55-59,1976,1,95.8,
POP,Raw_K_1dp_per_n,M,55-59,1977,1,99.8,
POP,Raw_K_1dp_per_n,M,55-59,1978,1,104.0,
POP,Raw_K_1dp_per_n,M,55-59,1979,1,108.8,
POP,Raw_K_1dp_per_n,M,55-59,1980,1,111.0,
POP,Raw_K_1dp_per_n,M,55-59,1981,1,114.1,
POP,Raw_K_1dp_per_n,M,55-59,1982,1,118.6,
POP,Raw_K_1dp_per_n,M,55-59,1983,1,123.3,
POP,Raw_K_1dp_per_n,M,55-59,1984,1,127.1,
POP,Raw_K_1dp_per_n,M,55-59,1985,1,129.8,
POP,Raw_K_1dp_per_n,M,55-59,1986,1,132.3,
POP,Raw_K_1dp_per_n,M,55-59,1987,1,136.2,
POP,Raw_K_1dp_per_n,M,55-59,1988,1,138.9,
POP,Raw_K_1dp_per_n,M,55-59,1989,1,140.1,
POP,Raw_K_1dp_per_n,M,55-59,1990,1,139.7,
POP,Raw_K_1dp_per_n,M,55-59,1991,1,140.4,
POP,Raw_K_1dp_per_n,M,55-59,1992,1,140.1,
POP,Raw_K_1dp_per_n,M,55-59,1993,1,140.6,
POP,Raw_K_1dp_per_n,M,55-59,1994,1,139.7,
POP,Raw_K_1dp_per_n,M,55-59,1995,1,137.7,
