資料年月,縣市,燃料別,車種類別,數量
201304,臺北市,汽油/電能,機車重型,0
201304,臺北市,汽油/電能,機車輕型,0
201304,臺北市,柴油,大客車,7214
201304,臺北市,柴油,大貨車,6066
201304,臺北市,柴油,小客車,23822
201304,臺北市,柴油,小貨車,23948
201304,臺北市,柴油,特種車,3418
201304,臺北市,柴油,機車重型,1
201304,臺北市,柴油,機車輕型,0
201304,臺北市,柴油(油電),大客車,0
201304,臺北市,柴油(油電),大貨車,0
201304,臺北市,柴油(油電),小客車,0
201304,臺北市,柴油(油電),小貨車,0
201304,臺北市,柴油(油電),特種車,0
201304,臺北市,柴油(油電),機車重型,0
201304,臺北市,柴油(油電),機車輕型,0
201304,臺北市,柴油/電能,大客車,20
201304,臺北市,柴油/電能,大貨車,0
201304,臺北市,柴油/電能,小客車,0
201304,臺北市,柴油/電能,小貨車,0
201304,臺北市,柴油/電能,特種車,0
201304,臺北市,柴油/電能,機車重型,0
201304,臺北市,柴油/電能,機車輕型,0
201304,臺北市,液化石油氣,大客車,0
201304,臺北市,液化石油氣,大貨車,0
201304,臺北市,液化石油氣,小客車,0
201304,臺北市,液化石油氣,小貨車,1
201304,臺北市,液化石油氣,特種車,0
201304,臺北市,液化石油氣,機車重型,0
201304,臺北市,液化石油氣,機車輕型,0
201304,臺北市,電能,大客車,2
201304,臺北市,電能,大貨車,0
201304,臺北市,電能,小客車,86
201304,臺北市,電能,小貨車,7
201304,臺北市,電能,特種車,3
201304,臺北市,電能,機車重型,14
201304,臺北市,電能,機車輕型,3524
201304,臺北市,電能(增程),大客車,0
201304,臺北市,電能(增程),大貨車,0
201304,臺北市,電能(增程),小客車,0
201304,臺北市,電能(增程),小貨車,0
201304,臺北市,電能(增程),特種車,0
201304,臺北市,電能(增程),機車重型,0
201304,臺北市,電能(增程),機車輕型,0
201304,臺北市,電能/汽油,大客車,0
201304,臺北市,電能/汽油,大貨車,0
201304,臺北市,電能/汽油,小客車,0
201304,臺北市,電能/汽油,小貨車,0
201304,臺北市,電能/汽油,特種車,0
201304,臺北市,電能/汽油,機車重型,0
201304,臺北市,電能/汽油,機車輕型,0
201304,臺北市,電能/柴油,大客車,0
201304,臺北市,電能/柴油,大貨車,0
201304,臺北市,電能/柴油,小客車,0
201304,臺北市,電能/柴油,小貨車,0
201304,臺北市,電能/柴油,特種車,0
201304,臺北市,電能/柴油,機車重型,0
201304,臺北市,電能/柴油,機車輕型,0
201304,臺北市,總計,大客車,7272
201304,臺北市,總計,大貨車,6091
201304,臺北市,總計,小客車,677206
201304,臺北市,總計,小貨車,60268
201304,臺北市,總計,特種車,8207
201304,臺北市,總計,機車重型,865114
201304,臺北市,總計,機車輕型,236513
201305,臺北市,汽油,大客車,36
201305,臺北市,汽油,大貨車,25
201305,臺北市,汽油,小客車,636215
201305,臺北市,汽油,小貨車,36334
201305,臺北市,汽油,特種車,4762
201305,臺北市,汽油,機車重型,867912
201305,臺北市,汽油,機車輕型,232119
201305,臺北市,汽油(油電),大客車,0
201305,臺北市,汽油(油電),大貨車,0
201305,臺北市,汽油(油電),小客車,0
201305,臺北市,汽油(油電),小貨車,0
201305,臺北市,汽油(油電),特種車,0
201305,臺北市,汽油(油電),機車重型,0
201305,臺北市,汽油(油電),機車輕型,0
201305,臺北市,汽油/LPG,大客車,0
201305,臺北市,汽油/LPG,大貨車,0
201305,臺北市,汽油/LPG,小客車,7278
201305,臺北市,汽油/LPG,小貨車,2
201305,臺北市,汽油/LPG,特種車,16
201305,臺北市,汽油/LPG,機車重型,0
201305,臺北市,汽油/LPG,機車輕型,0
201305,臺北市,汽油/電能,大客車,0
201305,臺北市,汽油/電能,大貨車,0
201305,臺北市,汽油/電能,小客車,10671
201305,臺北市,汽油/電能,小貨車,1
201305,臺北市,汽油/電能,特種車,10
201305,臺北市,汽油/電能,機車重型,0
201305,臺北市,汽油/電能,機車輕型,0
201305,臺北市,柴油,大客車,7161
201305,臺北市,柴油,大貨車,6060
201305,臺北市,柴油,小客車,24164
201305,臺北市,柴油,小貨車,23866
201305,臺北市,柴油,特種車,3406
201305,臺北市,柴油,機車重型,1
201305,臺北市,柴油,機車輕型,0
201305,臺北市,柴油(油電),大客車,0
201305,臺北市,柴油(油電),大貨車,0
201305,臺北市,柴油(油電),小客車,0
201305,臺北市,柴油(油電),小貨車,0
201305,臺北市,柴油(油電),特種車,0
201305,臺北市,柴油(油電),機車重型,0
201305,臺北市,柴油(油電),機車輕型,0
201305,臺北市,柴油/電能,大客車,20
201305,臺北市,柴油/電能,大貨車,0
201305,臺北市,柴油/電能,小客車,0
201305,臺北市,柴油/電能,小貨車,0
201305,臺北市,柴油/電能,特種車,0
201305,臺北市,柴油/電能,機車重型,0
201305,臺北市,柴油/電能,機車輕型,0
201305,臺北市,液化石油氣,大客車,0
201305,臺北市,液化石油氣,大貨車,0
201305,臺北市,液化石油氣,小客車,0
201305,臺北市,液化石油氣,小貨車,1
201305,臺北市,液化石油氣,特種車,0
201305,臺北市,液化石油氣,機車重型,0
201305,臺北市,液化石油氣,機車輕型,0
201305,臺北市,電能,大客車,2
201305,臺北市,電能,大貨車,0
201305,臺北市,電能,小客車,86
201305,臺北市,電能,小貨車,7
201305,臺北市,電能,特種車,3
201305,臺北市,電能,機車重型,14
201305,臺北市,電能,機車輕型,3573
201305,臺北市,電能(增程),大客車,0
201305,臺北市,電能(增程),大貨車,0
201305,臺北市,電能(增程),小客車,0
201305,臺北市,電能(增程),小貨車,0
201305,臺北市,電能(增程),特種車,0
201305,臺北市,電能(增程),機車重型,0
201305,臺北市,電能(增程),機車輕型,0
201305,臺北市,電能/汽油,大客車,0
201305,臺北市,電能/汽油,大貨車,0
201305,臺北市,電能/汽油,小客車,0
201305,臺北市,電能/汽油,小貨車,0
201305,臺北市,電能/汽油,特種車,0
201305,臺北市,電能/汽油,機車重型,0
201305,臺北市,電能/汽油,機車輕型,0
201305,臺北市,電能/柴油,大客車,0
201305,臺北市,電能/柴油,大貨車,0
201305,臺北市,電能/柴油,小客車,0
201305,臺北市,電能/柴油,小貨車,0
201305,臺北市,電能/柴油,特種車,0
201305,臺北市,電能/柴油,機車重型,0
201305,臺北市,電能/柴油,機車輕型,0
201305,臺北市,總計,大客車,7219
201305,臺北市,總計,大貨車,6085
201305,臺北市,總計,小客車,678414
201305,臺北市,總計,小貨車,60211
201305,臺北市,總計,特種車,8197
201305,臺北市,總計,機車重型,867927
201305,臺北市,總計,機車輕型,235692
201306,臺北市,汽油,大客車,36
201306,臺北市,汽油,大貨車,25
201306,臺北市,汽油,小客車,637582
201306,臺北市,汽油,小貨車,36331
201306,臺北市,汽油,特種車,4785
201306,臺北市,汽油,機車重型,870756
201306,臺北市,汽油,機車輕型,231180
201306,臺北市,汽油(油電),大客車,0
201306,臺北市,汽油(油電),大貨車,0
201306,臺北市,汽油(油電),小客車,0
201306,臺北市,汽油(油電),小貨車,0
201306,臺北市,汽油(油電),特種車,0
201306,臺北市,汽油(油電),機車重型,0
201306,臺北市,汽油(油電),機車輕型,0
201306,臺北市,汽油/LPG,大客車,0
201306,臺北市,汽油/LPG,大貨車,0
201306,臺北市,汽油/LPG,小客車,7210
201306,臺北市,汽油/LPG,小貨車,2
201306,臺北市,汽油/LPG,特種車,17
201306,臺北市,汽油/LPG,機車重型,0
201306,臺北市,汽油/LPG,機車輕型,0
201306,臺北市,汽油/電能,大客車,0
201306,臺北市,汽油/電能,大貨車,0
201306,臺北市,汽油/電能,小客車,11034
201306,臺北市,汽油/電能,小貨車,1
201306,臺北市,汽油/電能,特種車,10
201306,臺北市,汽油/電能,機車重型,0
201306,臺北市,汽油/電能,機車輕型,0
201306,臺北市,柴油,大客車,7074
201306,臺北市,柴油,大貨車,6084
201306,臺北市,柴油,小客車,24535
201306,臺北市,柴油,小貨車,23834
201306,臺北市,柴油,特種車,3389
201306,臺北市,柴油,機車重型,2
201306,臺北市,柴油,機車輕型,0
201306,臺北市,柴油(油電),大客車,0
201306,臺北市,柴油(油電),大貨車,0
201306,臺北市,柴油(油電),小客車,0
201306,臺北市,柴油(油電),小貨車,0
201306,臺北市,柴油(油電),特種車,0
201306,臺北市,柴油(油電),機車重型,0
201306,臺北市,柴油(油電),機車輕型,0
201306,臺北市,柴油/電能,大客車,20
201306,臺北市,柴油/電能,大貨車,0
201306,臺北市,柴油/電能,小客車,0
201306,臺北市,柴油/電能,小貨車,0
201306,臺北市,柴油/電能,特種車,0
201306,臺北市,柴油/電能,機車重型,0
201306,臺北市,柴油/電能,機車輕型,0
201306,臺北市,液化石油氣,大客車,0
201306,臺北市,液化石油氣,大貨車,0
201306,臺北市,液化石油氣,小客車,0
201306,臺北市,液化石油氣,小貨車,1
201306,臺北市,液化石油氣,特種車,0
201306,臺北市,液化石油氣,機車重型,0
201306,臺北市,液化石油氣,機車輕型,0
201306,臺北市,電能,大客車,0
201306,臺北市,電能,大貨車,0
201306,臺北市,電能,小客車,86
201306,臺北市,電能,小貨車,7
201306,臺北市,電能,特種車,3
201306,臺北市,電能,機車重型,15
201306,臺北市,電能,機車輕型,3646
201306,臺北市,電能(增程),大客車,0
201306,臺北市,電能(增程),大貨車,0
201306,臺北市,電能(增程),小客車,0
201306,臺北市,電能(增程),小貨車,0
201306,臺北市,電能(增程),特種車,0
201306,臺北市,電能(增程),機車重型,0
201306,臺北市,電能(增程),機車輕型,0
201306,臺北市,電能/汽油,大客車,0
201306,臺北市,電能/汽油,大貨車,0
201306,臺北市,電能/汽油,小客車,0
201306,臺北市,電能/汽油,小貨車,0
201306,臺北市,電能/汽油,特種車,0
201306,臺北市,電能/汽油,機車重型,0
201306,臺北市,電能/汽油,機車輕型,0
201306,臺北市,電能/柴油,大客車,0
201306,臺北市,電能/柴油,大貨車,0
201306,臺北市,電能/柴油,小客車,0
201306,臺北市,電能/柴油,小貨車,0
201306,臺北市,電能/柴油,特種車,0
201306,臺北市,電能/柴油,機車重型,0
201306,臺北市,電能/柴油,機車輕型,0
201306,臺北市,總計,大客車,7130
201306,臺北市,總計,大貨車,6109
201306,臺北市,總計,小客車,680447
201306,臺北市,總計,小貨車,60176
201306,臺北市,總計,特種車,8204
201306,臺北市,總計,機車重型,870773
201306,臺北市,總計,機車輕型,234826
201307,臺北市,汽油,大客車,37
201307,臺北市,汽油,大貨車,25
201307,臺北市,汽油,小客車,638479
201307,臺北市,汽油,小貨車,36268
201307,臺北市,汽油,特種車,4731
201307,臺北市,汽油,機車重型,871830
201307,臺北市,汽油,機車輕型,228922
201307,臺北市,汽油(油電),大客車,0
201307,臺北市,汽油(油電),大貨車,0
201307,臺北市,汽油(油電),小客車,0
201307,臺北市,汽油(油電),小貨車,0
201307,臺北市,汽油(油電),特種車,0
201307,臺北市,汽油(油電),機車重型,0
201307,臺北市,汽油(油電),機車輕型,0
201307,臺北市,汽油/LPG,大客車,0
201307,臺北市,汽油/LPG,大貨車,0
201307,臺北市,汽油/LPG,小客車,7126
201307,臺北市,汽油/LPG,小貨車,2
201307,臺北市,汽油/LPG,特種車,17
201307,臺北市,汽油/LPG,機車重型,0
201307,臺北市,汽油/LPG,機車輕型,0
201307,臺北市,汽油/電能,大客車,0
201307,臺北市,汽油/電能,大貨車,0
201307,臺北市,汽油/電能,小客車,11507
201307,臺北市,汽油/電能,小貨車,1
201307,臺北市,汽油/電能,特種車,13
201307,臺北市,汽油/電能,機車重型,0
201307,臺北市,汽油/電能,機車輕型,0
201307,臺北市,柴油,大客車,7083
201307,臺北市,柴油,大貨車,6140
201307,臺北市,柴油,小客車,24872
201307,臺北市,柴油,小貨車,23889
201307,臺北市,柴油,特種車,3411
201307,臺北市,柴油,機車重型,2
201307,臺北市,柴油,機車輕型,0
201307,臺北市,柴油(油電),大客車,0
201307,臺北市,柴油(油電),大貨車,0
201307,臺北市,柴油(油電),小客車,0
201307,臺北市,柴油(油電),小貨車,0
201307,臺北市,柴油(油電),特種車,0
201307,臺北市,柴油(油電),機車重型,0
201307,臺北市,柴油(油電),機車輕型,0
201307,臺北市,柴油/電能,大客車,20
201307,臺北市,柴油/電能,大貨車,0
201307,臺北市,柴油/電能,小客車,0
201307,臺北市,柴油/電能,小貨車,0
201307,臺北市,柴油/電能,特種車,0
201307,臺北市,柴油/電能,機車重型,0
201307,臺北市,柴油/電能,機車輕型,0
201307,臺北市,液化石油氣,大客車,0
201307,臺北市,液化石油氣,大貨車,0
201307,臺北市,液化石油氣,小客車,0
201307,臺北市,液化石油氣,小貨車,0
201307,臺北市,液化石油氣,特種車,0
201307,臺北市,液化石油氣,機車重型,0
201307,臺北市,液化石油氣,機車輕型,0
201307,臺北市,電能,大客車,0
201307,臺北市,電能,大貨車,0
201307,臺北市,電能,小客車,87
201307,臺北市,電能,小貨車,7
201307,臺北市,電能,特種車,3
201307,臺北市,電能,機車重型,15
201307,臺北市,電能,機車輕型,3683
201307,臺北市,電能(增程),大客車,0
201307,臺北市,電能(增程),大貨車,0
201307,臺北市,電能(增程),小客車,0
201307,臺北市,電能(增程),小貨車,0
201307,臺北市,電能(增程),特種車,0
201307,臺北市,電能(增程),機車重型,0
201307,臺北市,電能(增程),機車輕型,0
201307,臺北市,電能/汽油,大客車,0
201307,臺北市,電能/汽油,大貨車,0
201307,臺北市,電能/汽油,小客車,0
201307,臺北市,電能/汽油,小貨車,0
201307,臺北市,電能/汽油,特種車,0
201307,臺北市,電能/汽油,機車重型,0
201307,臺北市,電能/汽油,機車輕型,0
201307,臺北市,電能/柴油,大客車,0
201307,臺北市,電能/柴油,大貨車,0
201307,臺北市,電能/柴油,小客車,0
201307,臺北市,電能/柴油,小貨車,0
201307,臺北市,電能/柴油,特種車,0
201307,臺北市,電能/柴油,機車重型,0
201307,臺北市,電能/柴油,機車輕型,0
201307,臺北市,總計,大客車,7140
201307,臺北市,總計,大貨車,6165
201307,臺北市,總計,小客車,682071
201307,臺北市,總計,小貨車,60167
201307,臺北市,總計,特種車,8175
201307,臺北市,總計,機車重型,871847
201307,臺北市,總計,機車輕型,232605
201308,臺北市,汽油,大客車,36
201308,臺北市,汽油,大貨車,25
201308,臺北市,汽油,小客車,636678
201308,臺北市,汽油,小貨車,36212
201308,臺北市,汽油,特種車,4740
201308,臺北市,汽油,機車重型,862374
201308,臺北市,汽油,機車輕型,218570
201308,臺北市,汽油(油電),大客車,0
201308,臺北市,汽油(油電),大貨車,0
201308,臺北市,汽油(油電),小客車,0
201308,臺北市,汽油(油電),小貨車,0
201308,臺北市,汽油(油電),特種車,0
201308,臺北市,汽油(油電),機車重型,0
201308,臺北市,汽油(油電),機車輕型,0
201308,臺北市,汽油/LPG,大客車,0
201308,臺北市,汽油/LPG,大貨車,0
201308,臺北市,汽油/LPG,小客車,7060
201308,臺北市,汽油/LPG,小貨車,2
201308,臺北市,汽油/LPG,特種車,17
201308,臺北市,汽油/LPG,機車重型,0
201308,臺北市,汽油/LPG,機車輕型,0
201308,臺北市,汽油/電能,大客車,0
201308,臺北市,汽油/電能,大貨車,0
201308,臺北市,汽油/電能,小客車,11703
201308,臺北市,汽油/電能,小貨車,1
201308,臺北市,汽油/電能,特種車,14
201308,臺北市,汽油/電能,機車重型,0
201308,臺北市,汽油/電能,機車輕型,0
201308,臺北市,柴油,大客車,7085
201308,臺北市,柴油,大貨車,6107
201308,臺北市,柴油,小客車,25051
201308,臺北市,柴油,小貨車,23911
201308,臺北市,柴油,特種車,3435
201308,臺北市,柴油,機車重型,2
201308,臺北市,柴油,機車輕型,0
201308,臺北市,柴油(油電),大客車,0
201308,臺北市,柴油(油電),大貨車,0
201308,臺北市,柴油(油電),小客車,0
201308,臺北市,柴油(油電),小貨車,0
201308,臺北市,柴油(油電),特種車,0
201308,臺北市,柴油(油電),機車重型,0
201308,臺北市,柴油(油電),機車輕型,0
201308,臺北市,柴油/電能,大客車,20
201308,臺北市,柴油/電能,大貨車,0
201308,臺北市,柴油/電能,小客車,0
201308,臺北市,柴油/電能,小貨車,0
201308,臺北市,柴油/電能,特種車,0
201308,臺北市,柴油/電能,機車重型,0
201308,臺北市,柴油/電能,機車輕型,0
201308,臺北市,液化石油氣,大客車,0
